step,sg_loss,cbow_loss,var_loss,lr
29950,3.244385,3.411369,2.384704,0.024990
30000,3.252411,3.293877,2.346189,0.024990
30000,3.252411,3.293877,2.346189,0.024990,0.100000,0.067459,0.174040,0.106581
30050,3.195656,3.095963,2.286976,0.024990
30100,2.907777,2.905494,2.139415,0.024989
30150,3.340110,3.499121,2.418975,0.024989
30200,3.336864,3.512041,2.429349,0.024989
30250,3.285622,3.477610,2.420335,0.024989
30300,3.282340,3.445546,2.393156,0.024989
30350,3.242198,3.424576,2.386004,0.024989
30400,3.309224,3.527132,2.431722,0.024989
30450,3.291083,3.286646,2.376016,0.024989
30500,3.344128,3.583001,2.451907,0.024989
30550,3.277745,3.395259,2.383321,0.024989
30600,3.275996,3.463637,2.395632,0.024989
30650,3.276046,3.422486,2.397752,0.024989
30700,3.227788,3.320583,2.363689,0.024989
30750,2.981921,3.069527,2.193575,0.024989
30800,3.312653,3.445763,2.402929,0.024989
30850,3.262713,3.423290,2.387791,0.024989
30900,3.289992,3.455157,2.401186,0.024989
30950,3.315029,3.557696,2.433290,0.024989
31000,3.301651,3.467202,2.418032,0.024989
31050,3.236913,3.444128,2.393304,0.024989
31100,3.353907,3.538003,2.443365,0.024989
31150,3.295687,3.447596,2.404089,0.024989
31200,3.293772,3.451764,2.392426,0.024989
31250,3.264767,3.399697,2.369058,0.024989
31300,3.299409,3.457058,2.406622,0.024989
31350,3.313148,3.398699,2.391155,0.024988
31400,3.267017,3.426970,2.374756,0.024988
31450,3.279755,3.431683,2.396181,0.024988
31500,3.327343,3.525467,2.429193,0.024988
31550,3.271213,3.458182,2.404498,0.024988
31600,3.274594,3.405122,2.378456,0.024988
31650,3.222854,3.379716,2.367325,0.024988
31700,3.318152,3.513337,2.441275,0.024988
31750,3.253588,3.420531,2.387727,0.024988
31800,3.263775,3.422182,2.382968,0.024988
31850,3.327971,3.426725,2.405527,0.024988
31900,3.248561,3.385532,2.376321,0.024988
31950,3.251227,3.417266,2.385381,0.024988
32000,3.293471,3.531795,2.418625,0.024988
32050,3.300351,3.461021,2.395443,0.024988
32100,3.269678,3.472392,2.407039,0.024988
32150,3.177401,3.257200,2.322667,0.024988
32200,3.258322,3.409799,2.380130,0.024988
32250,3.290914,3.412309,2.395226,0.024988
32300,3.256937,3.372896,2.362522,0.024988
32350,3.330279,3.466559,2.415709,0.024988
32400,3.150513,3.356757,2.311498,0.024988
32450,3.264708,3.461680,2.395985,0.024988
32500,3.235880,3.387315,2.374455,0.024987
32550,3.219976,3.365647,2.359833,0.024987
32600,3.201422,3.319766,2.329719,0.024987
32650,3.087539,3.131575,2.258658,0.024987
32700,3.238376,3.312254,2.362820,0.024987
32750,3.304997,3.467674,2.410264,0.024987
32800,3.257438,3.334606,2.356873,0.024987
32850,3.399762,3.538166,2.459783,0.024987
32900,3.240733,3.358828,2.375120,0.024987
32950,3.289335,3.427530,2.394135,0.024987
33000,3.345534,3.437600,2.412971,0.024987
33050,3.225695,3.420019,2.361913,0.024987
33100,3.290251,3.427798,2.395400,0.024987
33150,3.212196,3.321646,2.358099,0.024987
33200,3.328388,3.551581,2.441348,0.024987
33250,3.284267,3.520547,2.423850,0.024987
33300,3.251179,3.378617,2.380125,0.024987
33350,3.281131,3.364029,2.378238,0.024987
33400,3.405926,3.628808,2.471644,0.024987
33450,3.155381,3.225670,2.301979,0.024987
33500,3.216782,3.263219,2.319506,0.024987
33550,3.295980,3.494640,2.420356,0.024987
33600,3.313349,3.535347,2.425726,0.024986
33650,3.345983,3.582201,2.447494,0.024986
33700,3.261640,3.341295,2.377390,0.024986
33750,3.259450,3.413430,2.377293,0.024986
33800,3.259668,3.504865,2.401172,0.024986
33850,3.141582,3.191830,2.283673,0.024986
33900,3.312004,3.487970,2.410634,0.024986
33950,3.263814,3.410019,2.380580,0.024986
34000,3.189684,3.334708,2.348998,0.024986
34050,3.212601,3.319884,2.346835,0.024986
34100,3.207490,3.305132,2.341982,0.024986
34150,3.306460,3.477598,2.418950,0.024986
34200,3.329318,3.547590,2.433153,0.024986
34250,3.265309,3.427590,2.398155,0.024986
34300,3.237119,3.404554,2.369832,0.024986
34350,3.328441,3.482753,2.411426,0.024986
34400,3.319644,3.464603,2.411490,0.024986
34450,3.225961,3.363514,2.363786,0.024986
34500,3.287088,3.448099,2.392476,0.024986
34550,3.292960,3.470137,2.402784,0.024986
34600,3.299384,3.447779,2.388630,0.024986
34650,3.213590,3.333853,2.358283,0.024986
34700,3.095527,3.218288,2.277529,0.024985
34750,3.192406,3.266516,2.335929,0.024985
34800,3.270493,3.507547,2.413597,0.024985
34850,3.282495,3.480239,2.400472,0.024985
34900,3.293345,3.429728,2.403026,0.024985
34950,3.265664,3.429422,2.393228,0.024985
35000,3.280259,3.460994,2.407819,0.024985
35000,3.280259,3.460994,2.407819,0.024985,0.100000,0.081614,0.122934,0.041320
35050,3.343414,3.568885,2.449855,0.024985
35100,3.315361,3.492964,2.418343,0.024985
35150,3.263877,3.410799,2.395155,0.024985
35200,3.260239,3.416812,2.382586,0.024985
35250,3.277865,3.408726,2.381621,0.024985
35300,3.312425,3.492234,2.420105,0.024985
35350,3.236799,3.397194,2.371903,0.024985
35400,3.264469,3.446553,2.381721,0.024985
35450,3.337920,3.562293,2.441784,0.024985
35500,3.299046,3.509814,2.419831,0.024985
35550,3.298983,3.534262,2.417986,0.024985
35600,3.230796,3.414965,2.369596,0.024985
35650,3.284244,3.492655,2.409401,0.024985
35700,3.358158,3.523226,2.439085,0.024985
35750,3.257521,3.496555,2.394969,0.024984
35800,3.264417,3.454077,2.392161,0.024984
35850,3.191108,3.365792,2.350878,0.024984
35900,3.254912,3.471240,2.402999,0.024984
35950,3.221012,3.370675,2.362059,0.024984
36000,3.276559,3.418390,2.387512,0.024984
36050,3.291433,3.417670,2.380027,0.024984
36100,3.297189,3.493611,2.406432,0.024984
36150,3.324441,3.492828,2.425467,0.024984
36200,3.216065,3.299488,2.338765,0.024984
36250,3.319929,3.305530,2.372405,0.024984
36300,3.105975,3.084592,2.239664,0.024984
36350,3.320774,3.546731,2.425459,0.024984
36400,3.287967,3.353470,2.396424,0.024984
36450,3.237368,3.353253,2.366052,0.024984
36500,3.322689,3.548818,2.435445,0.024984
36550,3.341147,3.490174,2.425089,0.024984
36600,3.294629,3.461586,2.409583,0.024984
36650,3.266536,3.412390,2.383089,0.024984
36700,3.273697,3.475511,2.391617,0.024984
36750,3.240913,3.386948,2.375676,0.024983
36800,3.216986,3.344208,2.362348,0.024983
36850,3.261965,3.381299,2.379233,0.024983
36900,3.294762,3.496832,2.421638,0.024983
36950,2.951729,3.040720,2.159894,0.024983
37000,3.376176,3.597754,2.457736,0.024983
37050,3.280705,3.432603,2.389955,0.024983
37100,3.276587,3.436969,2.393583,0.024983
37150,3.277643,3.438248,2.400099,0.024983
37200,3.247505,3.349234,2.365574,0.024983
37250,3.299122,3.473149,2.420714,0.024983
37300,3.293553,3.437162,2.391257,0.024983
37350,3.267593,3.455679,2.391188,0.024983
37400,3.293424,3.528047,2.418684,0.024983
37450,3.164446,3.218447,2.317884,0.024983
37500,3.325914,3.526259,2.423448,0.024983
37550,3.146135,3.208369,2.293265,0.024983
37600,3.299764,3.399248,2.394298,0.024983
37650,3.293127,3.447844,2.401624,0.024983
37700,3.256951,3.432252,2.382100,0.024982
37750,3.154645,3.251438,2.315039,0.024982
37800,3.298381,3.396767,2.395291,0.024982
37850,3.298896,3.491691,2.419965,0.024982
37900,3.250440,3.439264,2.387280,0.024982
37950,3.306810,3.502057,2.423979,0.024982
38000,3.299143,3.447146,2.402691,0.024982
38050,3.282934,3.497212,2.416897,0.024982
38100,3.205394,3.340069,2.362032,0.024982
38150,3.330666,3.465694,2.414637,0.024982
38200,3.279722,3.450219,2.399715,0.024982
38250,3.234586,3.380074,2.378718,0.024982
38300,3.283956,3.507197,2.419801,0.024982
38350,3.282029,3.488138,2.400006,0.024982
38400,3.307764,3.536796,2.413781,0.024982
38450,3.239606,3.348772,2.356096,0.024982
38500,3.249402,3.428669,2.387513,0.024982
38550,3.326905,3.396007,2.387767,0.024982
38600,3.270056,3.443521,2.394490,0.024982
38650,3.157226,3.306977,2.323777,0.024981
38700,3.264277,3.446866,2.390397,0.024981
38750,3.245249,3.359473,2.373693,0.024981
38800,3.214305,3.404138,2.360321,0.024981
38850,3.211805,3.374622,2.367381,0.024981
38900,3.231863,3.365355,2.369599,0.024981
38950,3.198694,3.347079,2.346046,0.024981
39000,3.204514,3.340792,2.341312,0.024981
39050,3.327727,3.545172,2.436343,0.024981
39100,2.994818,3.129170,2.225918,0.024981
39150,3.197793,3.319475,2.315895,0.024981
39200,3.121808,3.242027,2.299187,0.024981
39250,3.384446,3.492980,2.405778,0.024981
39300,3.278519,3.391414,2.390144,0.024981
39350,3.310704,3.515964,2.417984,0.024981
39400,3.255193,3.435315,2.383472,0.024981
39450,3.248283,3.444926,2.390885,0.024981
39500,3.258204,3.420630,2.395525,0.024981
39550,3.233305,3.358964,2.355886,0.024981
39600,3.109810,3.172107,2.266995,0.024980
39650,3.041714,3.068820,2.225638,0.024980
39700,3.268866,3.474025,2.395501,0.024980
39750,3.260032,3.369326,2.351834,0.024980
39800,3.278697,3.447235,2.394331,0.024980
39850,3.283716,3.488395,2.406579,0.024980
39900,3.278067,3.482575,2.399431,0.024980
39950,3.276137,3.438585,2.388172,0.024980
40000,3.263797,3.462562,2.388610,0.024980
40000,3.263797,3.462562,2.388610,0.024980,0.100000,0.158485,0.199696,0.041211
40050,3.297763,3.514517,2.420873,0.024980
40100,3.218810,3.299784,2.352268,0.024980
40150,3.190921,3.305281,2.338888,0.024980
40200,3.318609,3.541511,2.434587,0.024980
40250,3.214522,3.366879,2.357239,0.024980
40300,3.297201,3.541438,2.423715,0.024980
40350,3.238694,3.460839,2.385683,0.024980
40400,3.074191,3.200742,2.258144,0.024980
40450,3.200563,3.369083,2.353060,0.024980
40500,3.277478,3.438098,2.390749,0.024979
40550,3.238603,3.359018,2.369846,0.024979
40600,3.239206,3.411548,2.382612,0.024979
40650,3.218756,3.392830,2.365540,0.024979
40700,3.263348,3.444493,2.398344,0.024979
40750,3.321358,3.549461,2.431619,0.024979
40800,3.272715,3.477061,2.403323,0.024979
40850,3.317094,3.517577,2.424642,0.024979
40900,3.299178,3.534495,2.409846,0.024979
40950,3.240320,3.391394,2.378767,0.024979
41000,3.255680,3.406393,2.367602,0.024979
41050,3.202142,3.269293,2.331018,0.024979
41100,3.295845,3.459635,2.393376,0.024979
41150,3.254894,3.439181,2.381907,0.024979
41200,3.276596,3.386167,2.376351,0.024979
41250,3.251058,3.443018,2.389326,0.024979
41300,3.257225,3.411987,2.385000,0.024979
41350,3.231491,3.354531,2.362003,0.024978
41400,3.294031,3.518607,2.401405,0.024978
41450,3.189353,3.330403,2.342110,0.024978
41500,3.314602,3.514643,2.416623,0.024978
41550,3.191877,3.319200,2.337892,0.024978
41600,3.205840,3.363115,2.353283,0.024978
41650,3.227580,3.397828,2.383237,0.024978
41700,3.290462,3.513109,2.415687,0.024978
41750,3.200657,3.388595,2.367128,0.024978
41800,3.021323,3.118709,2.217072,0.024978
41850,3.146479,3.280372,2.330326,0.024978
41900,3.141746,3.249862,2.281558,0.024978
41950,3.307456,3.524124,2.418220,0.024978
42000,3.244025,3.399265,2.376626,0.024978
42050,3.239959,3.409971,2.375169,0.024978
42100,3.257279,3.441090,2.377880,0.024978
42150,3.249877,3.487813,2.388678,0.024978
42200,3.273175,3.467034,2.402161,0.024978
42250,3.271423,3.418648,2.373175,0.024977
42300,3.277276,3.421846,2.389661,0.024977
42350,3.143824,3.265441,2.310704,0.024977
42400,3.287957,3.503440,2.405144,0.024977
42450,3.251981,3.404205,2.388590,0.024977
42500,3.257468,3.439632,2.393018,0.024977
42550,3.250794,3.438709,2.385290,0.024977
42600,3.286200,3.462454,2.402645,0.024977
42650,3.270857,3.447135,2.390873,0.024977
42700,3.286599,3.355733,2.386307,0.024977
42750,3.208664,3.323807,2.357241,0.024977
42800,3.385789,3.363539,2.396708,0.024977
42850,3.266332,3.365404,2.381174,0.024977
42900,3.204339,3.354594,2.362015,0.024977
42950,3.326440,3.479623,2.421747,0.024977
43000,3.219521,3.346905,2.352624,0.024977
43050,3.220228,3.468116,2.388786,0.024976
43100,3.304526,3.494789,2.410788,0.024976
43150,3.282072,3.498503,2.415821,0.024976
43200,3.273175,3.474667,2.398454,0.024976
43250,3.249511,3.469209,2.382525,0.024976
43300,3.255335,3.459743,2.397223,0.024976
43350,3.271738,3.511025,2.412022,0.024976
43400,3.248239,3.453021,2.381200,0.024976
43450,3.191966,3.372542,2.334729,0.024976
43500,3.244294,3.380787,2.368601,0.024976
43550,3.263496,3.446889,2.394276,0.024976
43600,3.284699,3.454455,2.400219,0.024976
43650,3.244762,3.371536,2.362054,0.024976
43700,3.236944,3.313182,2.354017,0.024976
43750,3.228527,3.323128,2.345587,0.024976
43800,3.211471,3.323533,2.358255,0.024976
43850,3.259081,3.412132,2.376593,0.024976
43900,3.243217,3.370525,2.371137,0.024975
43950,3.167101,3.253354,2.319742,0.024975
44000,3.244794,3.469607,2.386949,0.024975
44050,3.254015,3.430493,2.380015,0.024975
44100,3.239217,3.380889,2.365478,0.024975
44150,3.210249,3.324522,2.347739,0.024975
44200,3.175039,3.302310,2.326701,0.024975
44250,3.296803,3.406530,2.391964,0.024975
44300,3.255839,3.418688,2.381183,0.024975
44350,3.225127,3.387781,2.369747,0.024975
44400,3.225121,3.407306,2.366844,0.024975
44450,3.223620,3.281951,2.346441,0.024975
44500,3.258712,3.417987,2.381440,0.024975
44550,3.265402,3.451617,2.399041,0.024975
44600,3.268566,3.477043,2.398519,0.024975
44650,3.272476,3.413017,2.383453,0.024975
44700,3.221435,3.430828,2.382671,0.024974
44750,3.241246,3.392349,2.360652,0.024974
44800,3.276724,3.474716,2.397444,0.024974
44850,3.232380,3.416308,2.377226,0.024974
44900,3.172212,3.276523,2.323899,0.024974
44950,3.027703,2.986132,2.213674,0.024974
45000,3.264320,3.406907,2.390453,0.024974
45000,3.264320,3.406907,2.390453,0.024974,0.000000,0.136913,0.194507,0.057595
45050,3.168369,3.283136,2.321970,0.024974
45100,3.223827,3.363189,2.358943,0.024974
45150,3.280658,3.414770,2.387914,0.024974
45200,3.239936,3.425730,2.384136,0.024974
45250,3.244473,3.386001,2.368779,0.024974
45300,3.271548,3.500217,2.402220,0.024974
45350,3.303200,3.550320,2.417249,0.024974
45400,3.238464,3.417750,2.382370,0.024974
45450,3.228696,3.406782,2.379991,0.024974
45500,3.293429,3.420859,2.386121,0.024973
45550,3.178791,3.210695,2.310360,0.024973
45600,3.256887,3.448826,2.382554,0.024973
45650,3.246695,3.425954,2.375376,0.024973
45700,3.212260,3.304303,2.343433,0.024973
45750,3.235090,3.342902,2.350535,0.024973
45800,3.279131,3.486906,2.396586,0.024973
45850,3.277787,3.439312,2.405627,0.024973
45900,3.240170,3.429831,2.382463,0.024973
45950,3.296654,3.493852,2.412954,0.024973
46000,3.293324,3.415065,2.388220,0.024973
46050,3.215591,3.367239,2.356953,0.024973
46100,3.261291,3.471066,2.389175,0.024973
46150,3.215677,3.392523,2.362664,0.024973
46200,3.206095,3.335184,2.347067,0.024973
46250,3.213369,3.330679,2.333252,0.024972
46300,3.200774,3.355467,2.341225,0.024972
46350,3.194470,3.292451,2.326844,0.024972
46400,3.143558,3.199196,2.295170,0.024972
46450,3.335283,3.507028,2.415976,0.024972
46500,3.292280,3.497229,2.411344,0.024972
46550,3.098658,3.246524,2.293481,0.024972
46600,3.091478,3.199994,2.281168,0.024972
46650,3.239505,3.371926,2.361387,0.024972
46700,3.244118,3.424774,2.389878,0.024972
46750,3.223843,3.396123,2.361697,0.024972
46800,3.320416,3.574619,2.439897,0.024972
46850,3.274436,3.421517,2.395904,0.024972
46900,3.322802,3.535059,2.428515,0.024972
46950,3.307398,3.542120,2.429128,0.024972
47000,3.254811,3.491563,2.408168,0.024971
47050,3.265814,3.515734,2.401661,0.024971
47100,3.224134,3.431715,2.376455,0.024971
47150,3.207312,3.358277,2.366059,0.024971
47200,3.309435,3.561853,2.421765,0.024971
47250,3.246409,3.459364,2.388572,0.024971
47300,3.259664,3.441424,2.392430,0.024971
47350,3.245429,3.398213,2.382773,0.024971
47400,3.248275,3.462507,2.385965,0.024971
47450,3.196352,3.298189,2.334316,0.024971
47500,3.264894,3.462572,2.392391,0.024971
47550,3.240682,3.440927,2.379484,0.024971
47600,3.255501,3.427121,2.382574,0.024971
47650,3.233565,3.377139,2.373237,0.024971
47700,3.160321,3.276279,2.327496,0.024971
47750,3.308173,3.490508,2.415340,0.024970
47800,2.995014,3.133631,2.241941,0.024970
47850,3.292188,3.457925,2.398911,0.024970
47900,3.216770,3.352539,2.357164,0.024970
47950,3.302164,3.520965,2.413466,0.024970
48000,3.099954,3.226752,2.297611,0.024970
48050,3.299717,3.441307,2.386626,0.024970
48100,3.297354,3.505272,2.418661,0.024970
48150,3.149539,3.235119,2.305515,0.024970
48200,3.249414,3.413184,2.375964,0.024970
48250,3.269331,3.464411,2.391465,0.024970
48300,3.271109,3.441003,2.391274,0.024970
48350,3.247596,3.429817,2.384287,0.024970
48400,3.231314,3.387387,2.371686,0.024970
48450,3.262370,3.424000,2.392656,0.024970
48500,3.284145,3.503165,2.415298,0.024969
48550,3.236845,3.402669,2.365067,0.024969
48600,3.200443,3.359155,2.353256,0.024969
48650,3.287131,3.553314,2.426477,0.024969
48700,3.261570,3.470485,2.404788,0.024969
48750,3.219908,3.400897,2.371227,0.024969
48800,3.197597,3.358098,2.357000,0.024969
48850,3.144636,3.250249,2.300774,0.024969
48900,3.270436,3.427820,2.392480,0.024969
48950,3.238701,3.375977,2.372394,0.024969
49000,3.290029,3.500876,2.415500,0.024969
49050,3.263563,3.508441,2.402838,0.024969
49100,3.307858,3.551800,2.427881,0.024969
49150,3.265206,3.352839,2.363064,0.024969
49200,3.220468,3.269044,2.348518,0.024969
49250,3.321903,3.544147,2.437843,0.024968
49300,3.285499,3.477171,2.418970,0.024968
49350,3.239214,3.419601,2.372733,0.024968
49400,3.166091,3.233762,2.314618,0.024968
49450,3.267423,3.433870,2.385779,0.024968
49500,3.320683,3.446212,2.402767,0.024968
49550,3.322670,3.485932,2.421996,0.024968
49600,3.239666,3.389021,2.381151,0.024968
49650,3.225979,3.320460,2.357318,0.024968
49700,3.271201,3.493881,2.400820,0.024968
49750,3.248558,3.412768,2.378768,0.024968
49800,3.164750,3.331241,2.343905,0.024968
49850,3.233090,3.449103,2.385059,0.024968
49900,3.237559,3.460893,2.396105,0.024968
49950,3.196288,3.365978,2.354118,0.024967
50000,3.243134,3.430874,2.383181,0.024967
50000,3.243134,3.430874,2.383181,0.024967,0.200000,0.206230,0.193017,-0.013213
50050,3.239432,3.383550,2.368383,0.024967
50100,3.330902,3.508514,2.423969,0.024967
50150,3.259416,3.416296,2.387431,0.024967
50200,3.268200,3.423470,2.386505,0.024967
50250,3.177761,3.298597,2.334345,0.024967
50300,3.337014,3.546552,2.430435,0.024967
50350,3.301164,3.452115,2.407636,0.024967
50400,3.267312,3.398637,2.365595,0.024967
50450,3.235932,3.378378,2.362893,0.024967
50500,3.199447,3.275638,2.334489,0.024967
50550,3.168434,3.296532,2.337834,0.024967
50600,3.307574,3.518934,2.411804,0.024967
50650,3.291019,3.385264,2.394799,0.024966
50700,3.232502,3.389770,2.374863,0.024966
50750,3.282937,3.523979,2.407791,0.024966
50800,3.204456,3.382627,2.362064,0.024966
50850,3.273955,3.419266,2.394127,0.024966
50900,3.315444,3.534053,2.435643,0.024966
50950,3.258999,3.457109,2.384844,0.024966
51000,3.239271,3.351328,2.358232,0.024966
51050,3.269311,3.462700,2.394534,0.024966
51100,3.286882,3.507181,2.412429,0.024966
51150,3.233631,3.420106,2.373654,0.024966
51200,3.186502,3.307500,2.333275,0.024966
51250,3.265281,3.484177,2.399292,0.024966
51300,3.231499,3.375838,2.371973,0.024966
51350,3.237807,3.390497,2.358710,0.024965
51400,3.247305,3.351849,2.365812,0.024965
51450,3.230552,3.373067,2.358277,0.024965
51500,3.315615,3.538060,2.430577,0.024965
51550,3.252904,3.407673,2.364259,0.024965
51600,3.268744,3.461452,2.396398,0.024965
51650,3.232666,3.366062,2.356700,0.024965
51700,3.404708,3.500278,2.460817,0.024965
51750,3.306842,3.412933,2.394427,0.024965
51800,3.309961,3.495890,2.424149,0.024965
51850,3.282848,3.476223,2.402330,0.024965
51900,3.259351,3.438220,2.392003,0.024965
51950,3.269309,3.453514,2.399740,0.024965
52000,3.242379,3.323183,2.358444,0.024964
52050,3.173418,3.307662,2.329282,0.024964
52100,3.235916,3.376491,2.365461,0.024964
52150,3.221048,3.368278,2.364085,0.024964
52200,3.238986,3.404805,2.376770,0.024964
52250,3.215575,3.350239,2.364683,0.024964
52300,3.158503,3.225081,2.306815,0.024964
52350,3.346376,3.526327,2.435230,0.024964
52400,3.226027,3.397280,2.360229,0.024964
52450,3.256490,3.507719,2.398636,0.024964
52500,3.204039,3.339237,2.348870,0.024964
52550,3.233542,3.394721,2.376330,0.024964
52600,3.205674,3.290666,2.339581,0.024964
52650,3.180272,3.281216,2.316272,0.024964
52700,3.171542,3.261999,2.317573,0.024963
52750,3.240810,3.380213,2.367286,0.024963
52800,3.266840,3.453888,2.397783,0.024963
52850,3.298429,3.377182,2.361828,0.024963
52900,3.231135,3.337818,2.364658,0.024963
